7135,CANDIDATE,CANDIDATE,,37.7935113,2455000.418,1.718,67.20,0.89,592,6178,4.417,1.076,289.79166,51.993721
7136,FALSE POSITIVE,FALSE POSITIVE,0,0.855294909,2454964.658,2.89112,6770.00,49.03,2137,5846,4.27,1.207,290.26956,51.916302
7137,FALSE POSITIVE,FALSE POSITIVE,,350.609298,2454996.109,1.621,370.00,3.88,405,6658,3.934,1.992,290.38977,52.171055
7138,CANDIDATE,CANDIDATE,,172.621943,2455003.014,4.435,788.00,26.09,790,5119,2.795,9.343,283.30917,48.685829
7139,CANDIDATE,CANDIDATE,,264.708077,2455203.453,3.975,461.00,6.17,425,5283,3.617,2.907,285.56879,48.632099
7140,FALSE POSITIVE,FALSE POSITIVE,,452.40428,2455022.084,17.2,217.00,1.58,256,6195,4.437,1.029,285.72473,48.607632
7141,FALSE POSITIVE,FALSE POSITIVE,0,0.699985822,2454964.841,3.02633,389000.00,46.27,1653,5264,4.617,0.724,287.57657,48.679379
7142,CANDIDATE,CANDIDATE,,8.67237968,2454965.551,2.826,99.10,0.87,825,5620,4.498,0.882,290.00208,48.655361
7143,CANDIDATE,CANDIDATE,,35.9216912,2454981.934,0.585,221.00,1.38,468,5161,4.49,0.829,291.17084,48.649261
7144,FALSE POSITIVE,FALSE POSITIVE,0,35.8726918,2454964.567,4.402,916.00,62.51,1670,5254,2.494,15.369,294.86819,48.649578
7145,CANDIDATE,CANDIDATE,,102.300622,2455041.609,4.473,781.00,35.36,984,4895,2.566,9.435,295.02325,48.680649
7146,CANDIDATE,CANDIDATE,,359.8455,2455043.506,34.84,504.00,14.76,510,4945,3.058,6.632,297.6507,48.617802
7147,CANDIDATE,CANDIDATE,,22.7783121,2454978.968,1.037,156.00,1.89,863,6538,4.162,1.477,298.02136,48.626141
7148,CANDIDATE,CANDIDATE,,114.406187,2455058.713,4.92,1310.00,2.42,267,4641,4.589,0.691,298.57523,48.668362
7149,CANDIDATE,CANDIDATE,,132.114,2455071.008,2.514,217.00,0.75,217,4342,4.715,0.523,287.46823,48.758659
7150,CANDIDATE,CANDIDATE,,623.2344,2455107.309,14.448,603.00,2.04,196,5600,4.496,0.839,295.4769,48.765079
7151,CANDIDATE,CANDIDATE,,46.16051579,2454970.08,2.37,421.00,2.39,878,5767,4.438,1,295.56812,48.759811
7152,CANDIDATE,CANDIDATE,,217.170081,2455062.907,4.291,937.00,109061,802,5083,2.638,11.723,296.32471,48.783112
7153,CANDIDATE,CANDIDATE,0.534,287.33114,2455193.841,12.722,407.00,2.07,266,5426,4.378,1.007,298.06229,48.724918
7154,CONFIRMED,CANDIDATE,1,9.8788502,2454967.383,2.951,455.00,2.64,1003,6477,4.361,1.148,283.06863,48.802078
7155,CANDIDATE,CANDIDATE,,189.456089,2455066.633,3.077,453.00,2.2,337,5991,4.387,1.026,287.22351,48.813251
7156,CANDIDATE,CANDIDATE,,230.358183,2455066.768,2.031,1020.00,2.87,289,5803,4.465,0.884,288.21854,48.886742
7157,CANDIDATE,CANDIDATE,,211.54114,2455069.27,5.4,751.00,1.88,251,5433,4.629,0.689,292.33502,48.87252
7158,CANDIDATE,CANDIDATE,,88.523517,2455022.276,7.22,828.00,1.6,209,3827,4.782,0.462,295.57629,48.897861
7159,FALSE POSITIVE,FALSE POSITIVE,,386.2240091,2455339.161,4.93,421.00,2.39,878,5767,4.438,1,295.89526,48.832939
7160,CANDIDATE,CANDIDATE,,134.35872,2455034.264,13.3,75.20,1.27,499,6948,4.194,1.433,295.46149,48.903751
7161,CANDIDATE,CANDIDATE,,55.01469183,2454989.795,2.34,421.00,2.39,878,5767,4.438,1,292.61597,49.003139
7162,CANDIDATE,CANDIDATE,,198.781156,2455117.387,6.77,138.00,1.69,404,6493,4.22,1.424,295.74002,49.01152
7163,FALSE POSITIVE,FALSE POSITIVE,,588.63759,2455079.525,3.84,322.00,1.52,185,5135,4.479,0.849,285.33615,49.190769
7164,CANDIDATE,CANDIDATE,,111.149082,2455026.632,2.911,394.00,1.87,364,5763,4.511,0.948,286.12357,49.105289
7165,CANDIDATE,CANDIDATE,,284.87177,2455166.972,15.63,107.00,1.84,401,6437,4.004,1.773,286.79611,49.19426
7166,FALSE POSITIVE,FALSE POSITIVE,0,9.8338474,2454965.536,14.585,57.60,0.98,946,5929,4.308,1.202,286.83151,49.18824
7167,CANDIDATE,CANDIDATE,,190.860818,2455089.519,2.823,512.00,1.84,273,5463,4.578,0.803,290.8688,49.105068
7168,CANDIDATE,CANDIDATE,,374.41813,2455295.098,17.9,430.00,2.42,280,6195,4.407,1.124,292.39926,49.173641
7169,CANDIDATE,CANDIDATE,,263.30198,2455141.868,2.213,378.00,2.19,308,5758,4.277,1.132,294.52682,49.175072
7170,CANDIDATE,CANDIDATE,,370.31761,2455063.3,12.588,1890.00,2.98,182,4665,4.584,0.701,285.2085,49.207829
7171,CANDIDATE,CANDIDATE,,37.959659,2454978.234,2.793,288.00,1.41,484,5573,4.558,0.827,286.30084,49.211319
7172,CANDIDATE,CANDIDATE,,405.6296,2455078.737,11.26,304.00,1.4,216,5583,4.58,0.79,286.55554,49.240501
7173,FALSE POSITIVE,FALSE POSITIVE,0,1.080695116,2454964.868,7.449,313000.00,155.22,3344,7796,3.937,2.34,291.297,49.244469
7174,CANDIDATE,CANDIDATE,0.949,11.8307724,2454973.11,8.791,136.00,1.16,770,5550,4.411,0.958,294.30084,49.240311
7175,CANDIDATE,CANDIDATE,,434.28175,2455196.313,8.14,663.00,1.94,212,5544,4.529,0.75,296.96423,49.202339
7176,CANDIDATE,CANDIDATE,,33.814176,2454975.454,7.69,223.00,1.49,589,6122,4.471,0.996,287.53177,44.30801
7177,CANDIDATE,CANDIDATE,0.979,16.2957847,2454966.621,5.16,410.00,2.13,744,6063,4.476,1.012,294.8566,44.322041
7178,CANDIDATE,CANDIDATE,,28.201998,2454979.99,3.86,421.00,2.39,878,5767,4.438,1,291.63733,44.56422
7179,CANDIDATE,CANDIDATE,,58.92565,2455009.671,14.56,44.70,1.5,809,7282,3.961,2.216,291.63733,44.56422
7180,FALSE POSITIVE,FALSE POSITIVE,0,24.0733775,2454974.135,19.612,1330.00,27.78,1263,4647,2.843,6.055,298.75,44.57254
7181,CANDIDATE,CANDIDATE,0.56,19.2405821,2454971.745,4.99,207.00,1.19,565,5031,4.485,0.848,300.90247,44.61261
7182,CONFIRMED,CANDIDATE,0.96,232.040326,2455095.253,12.235,291.00,2.05,327,5903,4.3,1.156,282.06128,47.085491
7183,CANDIDATE,CANDIDATE,,28.684308,2454981.236,4.64,282.00,1.35,512,5243,4.49,0.821,300.90247,44.61261
7184,CANDIDATE,CANDIDATE,,265.29617,2455130.87,4.1,608.00,2.99,302,5589,4.27,1.218,295.18292,38.654228
7185,CONFIRMED,CANDIDATE,0.979,61.569765,2455015.02,9.75,298.00,2.44,530,5626,4.149,1.389,293.62976,45.74065
7186,CANDIDATE,CANDIDATE,0.094,58.940569,2454992.622,4.769,570.00,2.48,465,5819,4.468,0.99,295.16721,38.637081
7187,CANDIDATE,CANDIDATE,0,14.1502311,2454974.473,1.503,208.00,0.74,390,3705,4.721,0.529,297.4292,40.561909
7188,CANDIDATE,CANDIDATE,,486.12702,2455259.172,9.495,121.00,1.18,249,6008,4.373,1.062,292.00204,41.786961
7189,FALSE POSITIVE,FALSE POSITIVE,0,1.71029474,2454964.613,2.946,159.00,1.04,1267,5365,4.586,0.729,292.72137,41.904919
7190,CONFIRMED,CANDIDATE,,31.8245304,2454977.529,4.17,79.00,0.8,589,6338,4.545,0.847,293.15085,41.729252
7191,CANDIDATE,CANDIDATE,,140.2440875,2455050.3,5.43,421.00,2.39,878,5767,4.438,1,297.5798,40.603001
7192,CANDIDATE,CANDIDATE,,48.04066636,2454995.911,1.62,421.00,2.39,878,5767,4.438,1,292.79254,47.576721
7193,CANDIDATE,CANDIDATE,0.972,12.008552,2454974.702,4.613,76.60,2.08,1016,5303,3.87,1.964,290.25931,46.885109
7194,CANDIDATE,CANDIDATE,0.969,10.4314847,2454968.542,2.09,59.10,0.77,700,5361,4.588,0.774,293.29279,41.997589
7195,CANDIDATE,CANDIDATE,,47.5571352,2454968.85,1.708,339.00,1.85,507,5861,4.436,0.958,295.51495,51.203739
7196,FALSE POSITIVE,FALSE POSITIVE,0.003,1.838514245,2454965.101,3.2601,119000.00,57.6,1572,5799,4.326,1.055,292.89972,37.659309
7197,FALSE POSITIVE,FALSE POSITIVE,0.001,8.412008943,2454972.649,5.41096,136000.00,50.83,1100,6247,4.225,1.314,291.8497,37.738621
7198,FALSE POSITIVE,FALSE POSITIVE,0,3.912679136,2454966.429,3.556,292000.00,1794.2,1018,5616,4.553,0.72,293.01654,38.318451
7199,FALSE POSITIVE,FALSE POSITIVE,0,7.544804312,2454970.12,8.2678,6500.00,63.99,1233,5953,3.984,1.609,292.77972,38.448551
7200,CANDIDATE,CANDIDATE,0.479,27.2497521,2454964.884,11.609,102.00,4.49,1090,5440,3.404,4.524,292.55194,37.421211
7201,FALSE POSITIVE,FALSE POSITIVE,0,2.283466438,2454965.349,7.7999,864000.00,218.79,2014,6723,4.089,1.719,291.74445,37.591019
7202,FALSE POSITIVE,FALSE POSITIVE,0,0.692807507,2454964.881,1.49242,25300.00,46.44,2057,5780,4.438,1,290.04553,37.939384
7203,FALSE POSITIVE,FALSE POSITIVE,0,17.27929077,2454968.274,5.07591,164000.00,27.66,556,5251,4.623,0.658,292.9306,37.96442
7204,CANDIDATE,CANDIDATE,0.705,16.9972894,2454976.873,2.585,225.00,3.14,956,5897,3.98,1.86,289.09689,44.004379
7205,CANDIDATE,CANDIDATE,,93.05654364,2455007.883,2.34,421.00,2.39,878,5767,4.438,1,291.51575,38.058418
7206,CANDIDATE,CANDIDATE,,88.433122,2455045.68,2.392,120.00,1.7,595,7092,4.176,1.525,291.51575,38.058418
7207,CANDIDATE,CANDIDATE,,282.34315,2455094.775,3.956,221.00,2.35,404,7092,4.176,1.525,291.51575,38.058418
7208,FALSE POSITIVE,FALSE POSITIVE,0,4.326946311,2454965.192,5.55905,409000.00,106.99,1481,6231,4.078,1.501,301.16916,44.645962
7209,FALSE POSITIVE,FALSE POSITIVE,,527.29093,2455042.218,14.305,201.00,1.3,216,5671,4.466,0.919,286.85727,44.766392
7210,FALSE POSITIVE,FALSE POSITIVE,,168.858303,2455070.579,12.964,119.00,2.41,526,6608,3.907,2.189,298.54065,44.767578
7211,CONFIRMED,CANDIDATE,1,5.34264143,2454967.381,2.453,691.00,1.72,799,5101,4.63,0.67,300.431,44.751015
7212,FALSE POSITIVE,FALSE POSITIVE,0,19.38444245,2454970.215,20.5899,3370.00,28.3,1185,4968,3.291,5.026,296.66501,44.853069
7213,CANDIDATE,CANDIDATE,0,1.645319649,2454965.131,1.635,1080.00,2.46,1296,5416,4.603,0.756,293.24701,45.056461
7214,FALSE POSITIVE,FALSE POSITIVE,0,2.179924994,2454965.129,4.87581,253000.00,60.99,1448,6106,4.487,0.966,293.68591,45.238609
7215,FALSE POSITIVE,FALSE POSITIVE,0,10.13540105,2454965.324,5.6831,256000.00,89.16,1035,5895,4.103,1.415,300.93588,45.205688
7216,FALSE POSITIVE,FALSE POSITIVE,,2.02487934,2454964.903,1.621,146.00,1,1284,5440,4.496,0.825,287.16849,39.379581
7217,CANDIDATE,CANDIDATE,0.999,15.3573445,2454965.602,1.634,117.00,1.42,729,5818,4.464,0.986,293.88541,39.51981
7218,CONFIRMED,CANDIDATE,1,5.71668787,2454969.323,1.97,432.00,1.92,955,5638,4.488,0.883,292.39539,43.869068
7219,CONFIRMED,CANDIDATE,0.905,51.1658019,2455005.309,4.637,259.00,1.51,398,4963,4.501,0.826,294.66797,43.85326
7220,FALSE POSITIVE,FALSE POSITIVE,0,12.4249559,2454974.582,16.332,110.00,0.88,703,5524,4.54,0.847,297.55859,40.63467
7221,FALSE POSITIVE,FALSE POSITIVE,,12.427135,2454974.416,12.81,32.50,1.05,1143,6561,4.054,1.821,297.72037,40.6502
7222,CANDIDATE,CANDIDATE,0.93,77.792718,2455023.148,6.08,288.00,2.17,453,5497,4.243,1.241,283.3457,45.27446
7223,CANDIDATE,CANDIDATE,,163.5148985,2454977.853,3.08,421.00,2.39,878,5767,4.438,1,300.18863,46.185768
7224,FALSE POSITIVE,FALSE POSITIVE,0.002,1.946198513,2454965.314,4.0336,131000.00,52.58,1853,6224,4.165,1.433,287.03967,38.640308
7225,CANDIDATE,CANDIDATE,0.049,5.288547653,2454968.807,3.2646,2190.00,55.28,2333,4918,2.889,9.169,287.91516,38.640781
7226,CANDIDATE,CANDIDATE,,294.055263,2455254.853,14.32,770.00,2.8,288,6108,4.453,1.011,286.24982,48.06094
7227,FALSE POSITIVE,FALSE POSITIVE,0,30.4838006,2454982.813,2.6,18400.00,23.87,315,3857,4.717,0.531,285.05515,38.985008
7228,FALSE POSITIVE,FALSE POSITIVE,0,5.7584367,2454968.113,2.587,737.00,66.22,3389,4754,2.194,25.287,291.98096,38.97118
7229,FALSE POSITIVE,FALSE POSITIVE,0,25.9522913,2454987.869,10.977,558.00,2.03,567,5692,4.547,0.866,293.70291,38.956291
7230,FALSE POSITIVE,FALSE POSITIVE,0,8.58599537,2454969.214,2.4078,818.00,39.03,2319,4805,2.605,13.941,296.03302,38.936691
7231,FALSE POSITIVE,FALSE POSITIVE,0,9.892240848,2454969.694,4.1774,5280.00,40.38,907,6225,4.461,1.009,295.69324,39.006538
7232,CANDIDATE,CANDIDATE,,126.505657,2455072.693,8.836,95.50,1.51,528,7092,4.176,1.525,291.51575,38.058418
7233,FALSE POSITIVE,FALSE POSITIVE,0,1.129848432,2454964.79,2.07578,4660.00,120.13,3553,4846,2.984,7.102,293.1304,38.127789
7234,FALSE POSITIVE,FALSE POSITIVE,0,7.244778994,2454964.86,3.3873,99100.00,25.68,818,5530,4.586,0.788,294.48996,38.199619
7235,FALSE POSITIVE,FALSE POSITIVE,,110.1552727,2455044.562,2.04,421.00,2.39,878,5767,4.438,1,294.48996,38.199619
7236,FALSE POSITIVE,FALSE POSITIVE,0,0.730964241,2454965.194,2.483,44.00,0.99,2467,5929,4.152,1.463,289.81143,38.324951
7237,CANDIDATE,CANDIDATE,,117.684591,2454990.418,2.219,135.00,1.52,459,6362,4.248,1.279,289.81143,38.324951
7238,FALSE POSITIVE,FALSE POSITIVE,0,17.73402024,2454976.923,7.27595,187000.00,93.52,892,5883,4.04,1.554,290.25485,38.34166
7239,CANDIDATE,CANDIDATE,0.908,46.245164,2454969.479,5.663,492.00,2.46,519,5553,4.32,1.107,290.60794,41.201092
7240,CANDIDATE,CANDIDATE,0.69,9.7043379,2454971.197,3.515,129.00,1.19,932,6273,4.442,1.044,293.40323,45.493809
7241,CANDIDATE,CANDIDATE,,34.775371,2454995.206,2.93,38.80,0.67,582,6028,4.459,1.047,289.50635,45.370998
7242,CANDIDATE,CANDIDATE,0.999,0.306702491,2454964.512,0.9074,139.00,0.93,2318,5310,4.512,0.786,289.82599,43.725231
7243,CANDIDATE,CANDIDATE,0.737,12.7713826,2454974.355,3.347,142.00,1.26,851,6273,4.442,1.044,293.40323,45.493809
7244,FALSE POSITIVE,FALSE POSITIVE,0,0.829019343,2454964.467,4.8401,278000.00,90.08,2492,6645,4.271,1.328,296.03485,45.490822
7245,FALSE POSITIVE,FALSE POSITIVE,0,1.1080999,2454964.722,3.3542,381000.00,124.19,2212,5299,3.865,1.769,300.95703,45.449188
7246,CANDIDATE,CANDIDATE,0.954,42.294739,2454966.881,34.63,254.00,140.14,1083,4926,3.02,7.849,287.84042,45.599751
7247,FALSE POSITIVE,FALSE POSITIVE,,215.778765,2455013.324,3.737,378.00,14.71,610,4902,3.042,7.056,287.84042,45.599751
7248,CANDIDATE,CANDIDATE,0,1.444486083,2454965.311,1.437,981.00,1.73,1051,4569,4.686,0.559,291.48495,45.54567
7249,CONFIRMED,CANDIDATE,0.997,5.99273265,2454964.751,2.6502,69.80,0.91,1010,5574,4.354,1.065,285.72849,42.65453
7250,CONFIRMED,CANDIDATE,1,5.10110666,2454965.43,2.657,65.10,0.85,1065,5574,4.354,1.065,285.72849,42.65453
7251,CANDIDATE,CANDIDATE,0.216,11.6089351,2454975.736,2.957,200.00,46.44,1496,6303,3.595,3.53,297.1243,47.037022
7252,FALSE POSITIVE,FALSE POSITIVE,0,94.22498,2455029.176,22.445,346.00,1.84,387,5880,4.525,0.893,289.71487,39.283871
7253,CANDIDATE,CANDIDATE,0.868,14.2378417,2454973.477,4.86,193.00,1.1,629,5273,4.566,0.801,291.67682,38.874908
7254,FALSE POSITIVE,FALSE POSITIVE,,241.0122,2455096.077,1.19,216.00,4.41,600,7843,3.829,2.909,293.71811,41.430939
7255,CANDIDATE,CANDIDATE,0.978,10.8206034,2454973.508,2.848,117.00,1.19,885,6032,4.387,1.06,290.73517,44.09132
7256,FALSE POSITIVE,FALSE POSITIVE,,164.689421,2455120.248,1.847,521.00,2.24,340,6089,4.495,0.95,295.19983,46.731731
7257,FALSE POSITIVE,FALSE POSITIVE,0.292,4.264729569,2454968.198,2.2075,22700.00,29.95,1428,6052,4.084,1.417,285.14496,39.186989
7258,FALSE POSITIVE,FALSE POSITIVE,0,4.804469712,2454969.005,3.51946,133000.00,30.97,958,5561,4.558,0.809,289.31421,39.131359
7259,FALSE POSITIVE,FALSE POSITIVE,0,6.150529292,2454965.522,4.4562,2420.00,49.79,1421,6691,4.084,1.565,294.68643,39.396561
7260,FALSE POSITIVE,FALSE POSITIVE,0,4.944927575,2454964.611,3.4648,1030.00,19.43,728,4428,4.59,0.701,293.73715,39.825859
7261,FALSE POSITIVE,FALSE POSITIVE,0,4.442517008,2454966.608,2.43922,25300.00,26.08,1258,6316,4.387,1.119,288.47214,40.087662
7262,CANDIDATE,CANDIDATE,0.616,10.2090268,2454973.68,6.264,36.70,0.92,1058,6188,4.196,1.524,289.77325,40.80072
7263,FALSE POSITIVE,FALSE POSITIVE,0,62.7356439,2454985.22,10.7925,244000.00,90.12,590,6211,4.127,1.44,297.95358,40.153252
7264,FALSE POSITIVE,FALSE POSITIVE,0,7.035518449,2454970.95,3.5286,2140.00,24.91,782,5288,4.566,0.71,284.04843,40.408539
7265,CANDIDATE,CANDIDATE,,54.2916336,2455005.022,3.364,97.80,1.67,665,6711,4.179,1.565,291.75204,38.66254
7266,CONFIRMED,CANDIDATE,0,453.54212,2455193.062,17.026,861.00,9.23,390,5874,3.664,3.006,287.97546,38.74028
7267,FALSE POSITIVE,FALSE POSITIVE,0,0.579516759,2454965.003,1.342,27.00,0.6,2484,6339,4.387,1.102,294.41693,43.799587
7268,CANDIDATE,CANDIDATE,0.755,122.8054416,2455012.317,2.663,313.00,118.62,602,5874,3.664,3.006,287.97546,38.74028
7269,FALSE POSITIVE,FALSE POSITIVE,0.228,16.2480865,2454976.967,8.232,439.00,2.38,704,5729,4.436,0.923,295.05994,38.855911
7270,FALSE POSITIVE,FALSE POSITIVE,,466.9407,2455077.751,30.56,979.00,2.9,230,5729,4.436,0.923,295.05994,38.855911
7271,FALSE POSITIVE,FALSE POSITIVE,,289.788624,2455203.804,2.857,474.00,5.51,537,8057,3.946,2.407,295.32828,38.8475
7272,FALSE POSITIVE,FALSE POSITIVE,,55.00402906,2454967.227,6.06,421.00,2.39,878,5767,4.438,1,294.4754,39.00388
7273,FALSE POSITIVE,FALSE POSITIVE,0,2.873657901,2454965.585,2.1054,43900.00,110.29,1830,5692,3.829,2.287,284.62463,39.17878
7274,FALSE POSITIVE,FALSE POSITIVE,0,1.680425996,2454965.332,5.4548,277000.00,102.31,2203,6844,4.145,1.629,292.57278,45.757729
7275,FALSE POSITIVE,FALSE POSITIVE,,0.53345831,2454965.001,1.32,421.00,2.39,878,5767,4.438,1,295.34586,45.768803
7276,FALSE POSITIVE,FALSE POSITIVE,0,20.6864602,2454966.89,37.7424,136000.00,184.22,1210,4809,3.106,5.145,295.90674,45.724098
7277,FALSE POSITIVE,FALSE POSITIVE,,131.68018,2455062.65,14.73,2070.00,5.96,444,6468,4.288,1.302,299.77258,45.778999
7278,CANDIDATE,CANDIDATE,0,37.8404232,2454979.776,6.408,233.00,1.76,607,6243,4.406,1.149,298.39575,42.459751
7279,FALSE POSITIVE,FALSE POSITIVE,,200.762693,2455141.745,2.215,1920.00,15056.9,692,7981,3.716,3.298,299.79901,45.735371
7280,FALSE POSITIVE,FALSE POSITIVE,0,1.123258617,2454965.027,4.27355,378000.00,150.94,3215,7945,4.023,2.17,292.43274,45.853409
7281,CANDIDATE,CANDIDATE,,47.25643291,2454991.821,2,421.00,2.39,878,5767,4.438,1,284.14114,45.944641
7282,CANDIDATE,CANDIDATE,0.995,32.0273169,2454983.635,5.144,162.00,1.14,525,5505,4.501,0.909,290.58612,46.642689
7283,CANDIDATE,CANDIDATE,0.98,8.75630628,2454965.47,2.852,81.90,1.12,982,5839,4.279,1.227,289.07397,40.366009
7284,CANDIDATE,CANDIDATE,1,9.6183111,2454971.343,4.215,25.00,0.85,1142,6134,4.065,1.665,290.45831,48.661369
7285,FALSE POSITIVE,FALSE POSITIVE,0,12.4250319,2454974.487,1.4446,29.50,0.89,1030,6290,4.133,1.506,297.58194,40.5313
7286,CONFIRMED,CANDIDATE,0.911,386.370512,2455285.874,11.007,1340.00,2.96,209,5119,4.508,0.834,291.39938,38.78775
7287,CANDIDATE,CANDIDATE,0.975,0.518060209,2454964.942,1.8062,2260.00,61.49,2921,5405,3.853,1.772,296.18478,43.980751
7288,CANDIDATE,CANDIDATE,0.946,17.3695112,2454969.616,4.012,314.00,1.45,588,5119,4.508,0.834,291.39938,38.78775
7289,CANDIDATE,CANDIDATE,,17.8693759,2454973.281,6.886,63.00,0.81,759,6328,4.456,1.013,281.95569,44.261532
7290,CANDIDATE,CANDIDATE,0.629,17.236085,2454981.413,4.209,330.00,1.98,721,5543,4.318,1.111,283.25119,40.72311
7291,FALSE POSITIVE,FALSE POSITIVE,0,12.4297161,2454974.285,15.078,193.00,1.26,742,5754,4.534,0.905,297.52072,40.585419
7292,FALSE POSITIVE,FALSE POSITIVE,0,12.4288476,2454974.201,16.43,165.00,1.12,725,5595,4.513,0.886,297.52277,40.581341
7293,FALSE POSITIVE,FALSE POSITIVE,0,12.4258252,2454974.523,21.841,130.00,1.27,822,5968,4.426,1.048,297.55103,40.557388
7294,FALSE POSITIVE,FALSE POSITIVE,0,153.725848,2455117.073,117.52,5260.00,259.36,734,4794,2.781,6.816,280.77213,44.18874
7295,FALSE POSITIVE,FALSE POSITIVE,0,12.4257907,2454974.535,19.859,340.00,1.27,589,4873,4.586,0.693,297.6044,40.53286
7296,FALSE POSITIVE,FALSE POSITIVE,0,12.4253356,2454974.58,27.49,374.00,2.02,683,5442,4.541,0.783,297.61758,40.506771
7297,FALSE POSITIVE,FALSE POSITIVE,0,12.4254201,2454974.546,18.56,145.00,0.84,659,5571,4.643,0.691,297.66727,40.51413
7298,FALSE POSITIVE,FALSE POSITIVE,0,12.424995,2454974.59,20.282,51.50,2.06,1293,6098,3.707,2.657,297.75357,40.55262
7299,FALSE POSITIVE,FALSE POSITIVE,0,12.4227918,2454974.797,27.29,203.00,1.44,634,5279,4.62,0.72,297.5343,40.653389
7300,CANDIDATE,CANDIDATE,,485.92297,2455132.501,3.756,123.00,1.07,225,5551,4.386,0.957,285.8627,39.20528
7301,FALSE POSITIVE,FALSE POSITIVE,0,22.9134463,2454973.647,4.11699,252000.00,81.61,811,6621,4.294,1.297,287.83334,39.221272
7302,CANDIDATE,CANDIDATE,0.8,9.6550473,2454970.075,2.752,313.00,1.45,705,4999,4.49,0.843,292.14447,47.157349
7303,FALSE POSITIVE,FALSE POSITIVE,,10.0046881,2454969.477,2.389,50.60,1.9,1466,6620,3.779,2.641,287.83334,39.221272
7304,FALSE POSITIVE,FALSE POSITIVE,0,8.65315602,2454969.647,2.627,418.00,1.37,643,4746,4.605,0.696,289.76312,39.245178
7305,CANDIDATE,CANDIDATE,,228.65412,2455115.755,2.487,179.00,3.63,521,6845,3.849,2.674,289.84818,39.331463
7306,FALSE POSITIVE,FALSE POSITIVE,0,2.243015737,2454966.451,4.31675,278000.00,92.34,1813,6181,4.084,1.444,296.64883,39.318588
7307,FALSE POSITIVE,FALSE POSITIVE,0,4.694218481,2454966.78,4.53365,175000.00,35.81,946,5512,4.575,0.787,285.58578,39.47913
7308,FALSE POSITIVE,FALSE POSITIVE,0,0.87683182,2454965.061,1.96,421.00,2.39,878,5767,4.438,1,287.15613,45.979259
7309,FALSE POSITIVE,FALSE POSITIVE,0,0.953734449,2454965.413,1.7616,1240.00,47.65,2672,7332,4.265,1.46,294.48807,46.002289
7310,FALSE POSITIVE,FALSE POSITIVE,0,2.073873563,2454965.598,6.5605,604000.00,274.78,3150,7803,3.688,3.373,297.11075,46.0896
7311,FALSE POSITIVE,FALSE POSITIVE,0,15.71378722,2454965.098,11.3122,60400.00,27.64,747,5843,4.399,1.006,299.6091,46.11824
7312,FALSE POSITIVE,FALSE POSITIVE,0,7.964440392,2454969.195,9.1701,68500.00,18.98,755,5250,4.548,0.736,285.88449,46.289829
7313,FALSE POSITIVE,FALSE POSITIVE,0,0.518071538,2454964.927,1.7865,2200.00,42.1,2536,5876,4.273,1.209,296.18518,43.978649
7314,FALSE POSITIVE,FALSE POSITIVE,0,2.151214629,2454964.744,2.226,333.00,14.54,3287,4748,2.635,8.179,288.01651,46.206921
7315,CANDIDATE,CANDIDATE,1,12.7143635,2454967.798,3.101,525.00,2.2,785,5947,4.481,0.962,294.444,46.335972
7316,CANDIDATE,CANDIDATE,0.985,80.4103783,2455004.296,3.487,591.00,4.93,535,5476,3.904,1.673,284.09457,41.182819
7317,CANDIDATE,CANDIDATE,0.965,1.93188768,2454966.168,1.087,37.80,0.57,1427,5896,4.516,0.914,287.37039,44.187988
7318,FALSE POSITIVE,FALSE POSITIVE,,320.1847186,2455256.21,11.94,421.00,2.39,878,5767,4.438,1,293.45612,41.048222
7319,FALSE POSITIVE,FALSE POSITIVE,0,12.426469,2454974.465,25.71,181.00,1.66,729,5691,4.544,0.887,297.55954,40.639469
7320,FALSE POSITIVE,FALSE POSITIVE,0,12.4262889,2454974.462,18.764,94.20,1.23,864,6246,4.433,1.092,297.58768,40.632092
7321,FALSE POSITIVE,FALSE POSITIVE,0,12.424747,2454974.615,25.24,139.00,1.35,691,5514,4.569,0.826,297.59531,40.660728
7322,FALSE POSITIVE,FALSE POSITIVE,0,12.4255705,2454974.53,28.88,139.00,1.37,721,5742,4.564,0.827,297.74551,40.67429
7323,FALSE POSITIVE,FALSE POSITIVE,0,12.426173,2454974.501,30.64,115.00,2.67,1006,6367,4.181,1.357,297.74567,40.652519
7324,FALSE POSITIVE,FALSE POSITIVE,0,12.4244306,2454974.647,26.15,214.00,1.59,714,5761,4.581,0.791,297.63263,40.709129
7325,FALSE POSITIVE,FALSE POSITIVE,0,6.71738328,2454970.21,3.60057,165000.00,37.65,883,5301,4.416,0.936,283.43982,40.83622
7326,FALSE POSITIVE,FALSE POSITIVE,0,24.9559985,2454982.094,2.76331,4860.00,36.91,1438,8617,3.78,3.018,290.02435,39.563389
7327,CANDIDATE,CANDIDATE,0.691,5.2449156,2454969.036,8.367,35.50,0.52,1015,5823,4.486,0.878,295.0809,43.953239
7328,CANDIDATE,CANDIDATE,,168.6693478,2454965.594,4.07,421.00,2.39,878,5767,4.438,1,291.59775,39.53606
7329,FALSE POSITIVE,FALSE POSITIVE,0,4.426942241,2454966.564,1.6116,2900.00,5.43,958,5511,4.569,0.746,287.13815,39.673592
7330,CANDIDATE,CANDIDATE,,571.280892,2455201.008,21.827,461.00,3.65,324,7081,4.16,1.619,289.53336,39.836639
